idiom	submission	category	likes	dislikes	reports	rating
Buttare al vento	Devi ringraziare me se non hai buttato la tua vita al vento!	idiom	0	1	0	0
Buttare al vento	Devo scrivere altri 47 esempi, non posso buttare tutto al vento ora	idiom	0	4	0	0
Buttare al vento	Dobbiamo comprare una fotocopiatrice nuova, la nostra butta al vento i fogli	nonidiom	1	1	0	0,5
Buttare al vento	Dopo aver buttato al vento i fogli se ne è andato via	nonidiom	0	3	0	0
Buttare al vento	Dopo aver buttato gioiosamente il cappello al vento, lo studente si affrettò a rincorrerlo prima che finisse in mare	nonidiom	0	2	0	0
Buttare al vento	Dopo aver buttato i fogli al vento avresti dovuto ripulire	nonidiom	1	3	0	0,25
Buttare al vento	Dopo aver buttato le foto al vento è corso via	nonidiom	0	4	0	0
Buttare al vento	Dopo carnevale le strade sono sempre sporche di coriandoli perché le persone li buttano al vento	nonidiom	1	1	0	0,5
Buttare al vento	Dopo che mio zio è morto abbiamo buttato tutte le sue ceneri al vento	nonidiom	0	4	0	0
Buttare al vento	Dopo gli esamo ho l'abitudine di buttare gli appunti al vento	nonidiom	1	1	0	0,5
Buttare al vento	Dopo quel litigio ha buttato le nostre foto al vento	nonidiom	0	4	0	0
Buttare al vento	Dovevi avere cura di quei documenti, non buttarli al vento	nonidiom	0	2	0	0
Buttare al vento	Dovrei concentrarmi di più per non buttare questa occasione al vento	idiom	1	3	0	0,25
Buttare al vento	Dovresti buttare la sabbia al vento per rendere la foto ancora più bella	nonidiom	0	6	0	0
Buttare al vento	Dovrò impegnarmi molto per non buttare tutto al vento	idiom	2	4	0	0,3333333333
Buttare al vento	Ero dimagrita tanto e durante il lockdown ho buttato al vento i miei sacrifici	idiom	0	5	0	0
Buttare al vento	Farò questa cosa solo se porta vantaggi, non voglio buttare al vento il mio tempo	idiom	0	2	0	0
Buttare al vento	Francesco ha buttato al vento la sua vita abbandonando la scuola	idiom	1	3	0	0,25
Buttare al vento	Fu beccato mentre buttava al vento un mozzicone dal finestrino e fu multato	nonidiom	0	5	0	0
Buttare al vento	Fu beccato mentre buttava la spazzatura al vento e fu multato	nonidiom	1	2	0	0,3333333333
Buttare al vento	Ha buttato al vento l'occasione per pareggiare	idiom	0	3	0	0
Buttare al vento	Ha buttato al vento la mia lettera	nonidiom	0	3	0	0
Buttare al vento	Ha buttato al vento una buona opportunità	idiom	0	2	0	0
Buttare al vento	Ha buttato il contenuto della scatola al vento pensando si trattasse di uno scherzo	nonidiom	1	3	0	0,25
Buttare al vento	Ha buttato la carriera al vento per questa sua scelta	idiom	0	2	0	0
Buttare al vento	Ha buttato la cenere al vento e non ha ripulito	nonidiom	1	4	0	0,2
Buttare al vento	Ha buttato la sabbia al vento ma ha disturbato i passanti	nonidiom	0	5	0	0
Buttare al vento	Ha strappato il foglio e lo ha buttato al vento	nonidiom	0	3	0	0
Buttare al vento	Ha strappato tutti i fogli e li ha buttati al vento	nonidiom	0	3	0	0
Buttare al vento	Hai buttato al vento il tuo tempo	idiom	2	3	1	0,3333333333
Buttare al vento	Hai buttato al vento l'occasione della vita!	idiom	1	2	1	0,25
Buttare al vento	Hai buttato al vento la biglia e poi ti lamenti di averla persa	nonidiom	0	2	0	0
Buttare al vento	Hai buttato al vento ogni possibilità di successo	idiom	0	3	0	0
Buttare al vento	Hai buttato al vento tutta la tua vita	idiom	0	5	0	0
Buttare al vento	Hai buttato al vento un'occasione d'oro	idiom	1	2	0	0,3333333333
Buttare al vento	Hai buttato al vento un'occasione per ricevere una promozione	idiom	1	2	0	0,3333333333
Buttare al vento	Hai buttato tutto al vento	idiom	0	3	0	0
Buttare al vento	Hai lavorato sodo e poi hai buttato tutto al vento!	idiom	1	2	0	0,3333333333
Buttare al vento	Hai studiato e faticato tanto per arrivare dove sei e ora stai per buttare tutto al vento	idiom	0	3	0	0
Buttare al vento	Ho appena buttato al vento la possibilità di baciare la mia migliore amica	idiom	1	6	0	0,1428571429
Buttare al vento	Ho buttato al vento gli appunti per festeggiare il buon voto dell'esame	nonidiom	1	2	0	0,3333333333
Buttare al vento	Ho buttato al vento la pallina ma il mio cane non l'ha riportata	nonidiom	1	0	0	1
Buttare al vento	Ho buttato al vento la pallina per giocare con il mio cane	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento la pallina per giocare con il mio cane Jack	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento le foglie al parco per fare una bella foto	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento le foglie cadute dagli alberi	nonidiom	1	0	1	0,5
Buttare al vento	Ho buttato al vento le foglie che ho raccolto nel parco	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento le foglie d’autunno	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento tante occasioni per paura dei cambiamenti	idiom	0	1	0	0
Buttare al vento	Ho buttato al vento tante occasioni per paura del cambiamento	idiom	0	1	0	0
Buttare al vento	Ho buttato al vento tutte le foglie che ho raccolto prima nel parco	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento tutti i coriandoli quando è passata la processione sotto il mio balcone.	nonidiom	0	5	0	0
Buttare al vento	Ho buttato al vento tutti i coriandoli quando è passata la processione sotto il mio balcone.	nonidiom	0	4	0	0
Buttare al vento	Ho buttato al vento tutti i miei appunti dopo l’esame	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento un bastoncino ma il mio cane non me l’ha riportato	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato al vento un'occasione d'oro e me ne pento	idiom	2	3	0	0,4
Buttare al vento	Ho buttato al vento un'occasione di lavoro importante per stare vicino alla mia mia famiglia	idiom	0	1	0	0
Buttare al vento	Ho buttato i migliori anni della mia vita al vento per colpa tua	idiom	0	1	0	0
Buttare al vento	Ho buttato il bastone al vento ma il mio cane non me l’ha riportato	nonidiom	1	1	0	0,5
Buttare al vento	Ho buttato la cenere al vento	nonidiom	1	5	0	0,1666666667
Buttare al vento	Ho buttato la mia carriera al vento per questo matrimonio!	idiom	0	1	0	0
Buttare al vento	Ho buttato la mia vita al vento per starti dietro!	idiom	0	1	0	0
Buttare al vento	Ho buttato le mie opinioni al vento per dare ragione a te!	idiom	0	1	0	0
Buttare al vento	Ho buttato tutte le mie aspirazioni al vento per seguirti all’estero!	idiom	0	1	0	0
Buttare al vento	Ho buttato tutti i vestita al vento ieri sera, volevo trovare un mio vecchio maglione	nonidiom	1	0	0	1
Buttare al vento	Ho buttato tutto al vento perché sono impulsiva	idiom	0	5	0	0
Buttare al vento	Ho cercato di ripulire dopo che ha buttato tutto il contenuto dei sacchi al vento	nonidiom	1	3	0	0,25
Buttare al vento	Ho chiesto a mia madre di rilegare i fogli in fotocopisteria, per non buttarli al vento	nonidiom	0	1	0	0
Buttare al vento	Ho comprato questa fotocopiatrice solo ieri e non funziona più: butta tutti i fogli al vento	nonidiom	1	1	0	0,5
Buttare al vento	Ho lasciato un quaderno sul davanzale, ma è stato buttato al vento	nonidiom	0	0	0	0
Buttare al vento	Ho solo buttato al vento il mio tempo ascoltandoti	idiom	0	2	0	0
Buttare al vento	I bambini buttano i coriandoli al vento durante la festa di carnevale	nonidiom	0	1	0	0
Buttare al vento	I bambini il giorno di Carnevale si dibertono a buttare al vento i coriandoli	nonidiom	0	3	0	0
Buttare al vento	I bambini sono soliti buttare i loro giocattoli al vento dal passeggino	nonidiom	0	1	0	0
Buttare al vento	Il bidello, per sbaglio, buttò al vento il gesso e si ruppe	nonidiom	1	1	0	0,5
Buttare al vento	Il cane, lasciato solo, buttò al vento tutte le carte dal cestino	nonidiom	0	1	1	0
Buttare al vento	Il cane, solo, buttò al vento tutti i loro vestiti	nonidiom	0	1	1	0
Buttare al vento	Il mio cane è l'unico che non mi riporta la pallina, quando la butto al vento	idiom	0	1	0	0
Buttare al vento	Il mio cane è l'unico che non mi riporta la pallina, quando la butto al vento	nonidiom	1	1	0	0,5
Buttare al vento	Il ragazzo capì che non c'era più niente da fare e buttò tutto al vento	idiom	0	2	0	0
Buttare al vento	Il tuo cane ha buttato al vento tutte quelle foglie	nonidiom	0	3	0	0
Buttare al vento	In inverno gioco con la neve buttandola al vento	nonidiom	0	1	0	0
Buttare al vento	In seguito ad un litigio, mio fratello ha buttato tutti i miei fogli al vento	nonidiom	0	3	0	0
Buttare al vento	In un gesto solo ho buttato al vento anni di amicizia	idiom	1	1	0	0,5
Buttare al vento	In un gesto solo ho buttato al vento anni di sacrifici	idiom	1	1	0	0,5
Buttare al vento	La maestra non mi crederà mai se le dico che il vento ha buttato i fogli al vento	nonidiom	1	1	0	0,5
Buttare al vento	La nonna ha chiesto di buttare le sue ceneri al vento dopo la sua morte	nonidiom	0	2	0	0
Buttare al vento	La stampante butta i fogli al vento, sarà rotta	nonidiom	0	1	0	0
Buttare al vento	La stampante smise di funzionare e buttò tutti i fogli al vento	nonidiom	1	1	0	0,5
Buttare al vento	Laura non si rende conto di aver buttato al vento una grande occasione	idiom	1	2	0	0,3333333333
Buttare al vento	Le ceneri del defunto vennero buttate al vento dai suoi figli	nonidiom	0	2	0	0
Buttare al vento	Le mie foto sono state buttate al vento a causa della corrente	nonidiom	1	1	0	0,5
Buttare al vento	Le occasioni non vanno mai buttate al vento	idiom	1	1	0	0,5
Buttare al vento	Linda non poteva credere che Giorgio avesse buttato la loro storia al vento	idiom	1	1	0	0,5
Buttare al vento	Luca ha deciso di non buttare la sua carriera al vento e di non seguire Maura in Svizzera	idiom	0	1	0	0
Buttare al vento	Luisa si è arrabbiata e ha buttato tutto al vento	nonidiom	2	3	0	0,4
Buttare al vento	Mantieni saldi i fogli, non buttarli al vento	nonidiom	0	2	0	0
Buttare al vento	Marco ha davvero una brutta abitudine: ogni volta che si arrabbia butta al vento quello che ha davanti	nonidiom	0	3	0	0
Buttare al vento	Marco non voleva buttare al vento i suoi sacrifici	idiom	1	5	0	0,1666666667
Buttare al vento	Marta affidò i fogli a suo figlio e si lamentò perchè li aveva buttato al vento	nonidiom	1	1	0	0,5
Buttare al vento	Marta non voleva buttare al vento la loro relazione, ma non potè fare altro	idiom	1	3	0	0,25
Buttare al vento	Mi arrendo, non ce la faccio più e voglio buttare tutto al vento	idiom	0	3	0	0
Buttare al vento	Mi pentirò per sempre di aver buttato al vento quella possibilità	idiom	0	1	0	0
Buttare al vento	Mi sono arrabbiata con i bambini perché hanno buttato i fogli al vento	nonidiom	1	4	0	0,2
Buttare al vento	Mi è dispiaciuto sapere che Alessio ha buttato tutto al vento per una sciocchezza	idiom	1	4	0	0,2
Buttare al vento	Mia madre arrabbiata buttò al vento la nostra foto	nonidiom	0	4	0	0
Buttare al vento	Mia zia ha appena buttato al vento la sua ultima opportunità	idiom	1	6	0	0,1428571429
Buttare al vento	Mio padre furioso buttò il piatto al vento, non l'avevo mai visto così	nonidiom	0	2	0	0
Buttare al vento	Mirco buttò la palla al vento e la corrente la portò via	nonidiom	0	3	0	0
Buttare al vento	Miriam disse che non avrebbe buttato al vento mesi di sacrifici	idiom	1	1	0	0,5
Buttare al vento	Miriam non voleva buttare al vento quell'occasione, ma non c'era scelta	idiom	0	1	0	0
Buttare al vento	Miriam è troppo disordinata, butta al vento tutti i giocattoli	nonidiom	0	3	0	0
Buttare al vento	Molte volte le persone buttano al vento i mozziconi delle sigarette dall’auto	nonidiom	0	1	0	0
Buttare al vento	Nel film il protagonista butta il vaso al vento dopo un litigio	nonidiom	0	6	0	0
Buttare al vento	Non bisogna accontentarsi, altrimenti si rischia di buttare al vento tutti i progressi fatti.	idiom	1	3	0	0,25
Buttare al vento	Non buttare al vento anni di sacrifici	idiom	1	1	0	0,5
Buttare al vento	Non buttare al vento così la nostra amicizia	idiom	0	2	0	0
Buttare al vento	Non buttare al vento i fogli	nonidiom	0	2	0	0
Buttare al vento	Non buttare al vento i fogli che ti ho consegnato tienili stretti nella mano	nonidiom	0	2	0	0
Buttare al vento	Non buttare al vento i fogli, poi non li ritroviamo	nonidiom	1	3	0	0,25
Buttare al vento	Non buttare al vento i fogli, rilegali	nonidiom	0	2	0	0
Buttare al vento	Non buttare al vento i miei consigli potrebbero servirti per il futuro	idiom	0	2	0	0
Buttare al vento	Non buttare al vento i miei consigli, potrebbero esserti utili	idiom	0	1	0	0
Buttare al vento	Non buttare al vento i mozziconi di sigaretta dal finestrino	nonidiom	0	2	0	0
Buttare al vento	Non buttare al vento i suoi vestiti, piegali per bene	nonidiom	1	1	0	0,5
Buttare al vento	Non buttare al vento i tuoi sacrifici	idiom	1	3	0	0,25
Buttare al vento	Non buttare al vento i tuoi sforzi	idiom	1	2	0	0,3333333333
Buttare al vento	Non buttare al vento i tuoi sogni	idiom	1	1	0	0,5
Buttare al vento	Non buttare al vento i tuoi vent'anni!	idiom	2	4	0	0,3333333333
Buttare al vento	Non buttare al vento il tuo obiettivo al primo ostacolo	idiom	0	1	0	0
Buttare al vento	Non buttare al vento il tuo sogno	idiom	1	1	0	0,5
Buttare al vento	Non buttare al vento il tuo tempo, mettiti a studiare	idiom	0	2	0	0
Buttare al vento	Non buttare al vento l'acqua, mi bagnerai!	nonidiom	1	1	0	0,5
Buttare al vento	Non buttare al vento la neve quando nevica	nonidiom	0	1	0	0
Buttare al vento	Non buttare al vento la possibilità che ti hanno dato	idiom	1	2	0	0,3333333333
Buttare al vento	Non buttare al vento la sciarpa, rischi di farla finire addosso a qualche passante	nonidiom	0	5	0	0
Buttare al vento	Non buttare al vento la tua carriera.	idiom	0	2	0	0
Buttare al vento	Non buttare al vento la tua dignità per una persona del genere	idiom	1	1	0	0,5
Buttare al vento	Non buttare al vento la tua vita per sciocchezze	idiom	0	1	1	0
Buttare al vento	Non buttare al vento le foglie che trovi, raccoglile ordinatamente	nonidiom	0	0	0	0
Buttare al vento	Non buttare al vento le foglie secche che hai trovato, mettile nel cesto	nonidiom	0	0	0	0
Buttare al vento	Non buttare al vento le mie parole, fanne buon uso	idiom	0	3	0	0
Buttare al vento	Non buttare al vento le opportunità che ti si presentano!	idiom	0	2	0	0
Buttare al vento	Non buttare al vento le tovagliette quando hai il phone acceso	nonidiom	0	1	0	0
Buttare al vento	Non buttare al vento ogni cosa che ti presto	nonidiom	1	3	0	0,25
Buttare al vento	Non buttare al vento ogni cosa solo perchè sei scoraggiato	idiom	0	1	0	0
Buttare al vento	Non buttare al vento ogni giocattolo, poi dovrai riordinare la camera!	nonidiom	0	3	0	0
Buttare al vento	Non buttare al vento questa grande occasione, impegnati	idiom	1	3	0	0,25
Buttare al vento	Non buttare al vento questa occasione, non si ripeterà	idiom	0	2	0	0
Buttare al vento	Non buttare al vento questa occasione, pensaci bene	idiom	1	1	0	0,5
Buttare al vento	Non buttare al vento questa possibilità	idiom	1	1	0	0,5
Buttare al vento	Non buttare al vento tutte le tue amicizie, a causa sua	idiom	0	2	0	0
Buttare al vento	Non buttare al vento tutti i soldi che hai conservato quest'anno!	idiom	1	3	0	0,25
Buttare al vento	Non buttare al vento tutti i tuoi sacrifici	idiom	0	4	0	0
Buttare al vento	Non buttare al vento tutti i tuoi sacrifici	idiom	1	2	0	0,3333333333
Buttare al vento	Non buttare al vento tutti i tuoi sacrifici proprio ora	idiom	0	3	0	0
Buttare al vento	Non buttare al vento tutto ciò che hai davanti solo perchè sei nervoso	nonidiom	0	1	0	0
Buttare al vento	Non buttare al vento tutto quello che abbiamo costruito	idiom	1	3	0	0,25
Buttare al vento	Non buttare al vento tutto quello per cui hai lavorato	idiom	0	6	0	0
Buttare al vento	Non buttare al vento un'occasione così preziosa	idiom	0	2	0	0
Buttare al vento	Non buttare al vento un'opportunità del genere, non ti capiterà di nuovo	idiom	0	1	0	0
Buttare al vento	Non buttare anni di duro lavoro al vento solo per una lite tra colleghi	idiom	0	2	0	0
Buttare al vento	Non buttare assolutamente al vento la tua carriera per uno come lui!	idiom	0	1	0	0
Buttare al vento	Non buttare gli appunti al vento dopo un esame, possono tornarti utili	nonidiom	1	1	0	0,5
Buttare al vento	Non buttare i coriandoli al vento, si sono molte persone intorno	nonidiom	0	0	0	0
Buttare al vento	Non buttare i documenti al vento, quando ti serviranno non li troverai	nonidiom	1	1	0	0,5
Buttare al vento	Non buttare i tuoi 20 anni al venti passando le notti sveglia a piangere	idiom	0	1	0	0
Buttare al vento	Non buttare i tuoi sacrifici al vento, impegnati di più!	idiom	0	3	0	0
Buttare al vento	Non buttare il tuo duro lavoro al vento, consegna il progetto	idiom	0	1	0	0
Buttare al vento	Non buttare il tuo lavoro al vento solo perché hai ricevuto una critica	idiom	0	1	0	0
Buttare al vento	Non buttare il tuo matrimonio al vento solo perché lui non sa fare la lavatrice!	idiom	0	1	0	0
Buttare al vento	Non buttare la laurea al vento e accetta qualche richiesta di lavoro!	idiom	1	2	0	0,3333333333
Buttare al vento	Non buttare la tua carriera al vento per un imprevisto	idiom	0	1	0	0
Buttare al vento	Non buttare la tua carriera al vento per uno come lui!	idiom	0	1	0	0
Buttare al vento	Non buttare la tua felicità al vento per uno che non ti rispetta	idiom	0	1	0	0
Buttare al vento	Non buttare la tua giovinezza al vento con quel tipo	idiom	0	1	0	0
Buttare al vento	Non buttare la tua vita al vento con lui, non ne vale la pena	idiom	0	0	0	0
Buttare al vento	Non buttare la tua vita al vento per Marco, non ne vale la pena	idiom	0	1	0	0
Buttare al vento	Non buttare la tua vita al vento per stare dietro a gente che non ti nota neanche	idiom	0	1	0	0
Buttare al vento	Non buttare la tua voglia di vivere al vento per un periodo no	idiom	1	0	0	1
Buttare al vento	Non buttare le biglie al vento, poi non le trovi più	nonidiom	0	2	0	0
Buttare al vento	Non buttare le cartacce al vento ,inquinerai l'ambiente	nonidiom	0	2	0	0
Buttare al vento	Non buttare le carte al vento, ci servono per giocare	nonidiom	0	4	0	0
Buttare al vento	Non buttare le cose al vento, sii più ordinato	nonidiom	1	1	0	0,5
Buttare al vento	Non buttare le penne al vento, qualcuno potrebbe farsi male	nonidiom	0	4	0	0
Buttare al vento	Non buttare parole al vento, qui nessuno merita la tua saggezza	idiom	0	4	0	0
Buttare al vento	Non buttare questa occasione al vento per una sciocchezza, impegnati!	idiom	0	4	0	0
Buttare al vento	Non buttare tutti gli sforzi al vento solo perché è un periodo no	idiom	0	1	0	0
Buttare al vento	Non buttare tutto al vento	idiom	0	7	0	0
Buttare al vento	Non buttare tutto al vento per una persona che hai appena conosciuto	idiom	1	1	0	0,5
Buttare al vento	Non buttare tutto al vento proprio ora	idiom	0	3	0	0
Buttare al vento	Non buttare tutto al vento!	idiom	1	2	0	0,3333333333
Buttare al vento	Non butterai al vento anni di sacrifici, sono qui per aiutarti	idiom	1	1	0	0,5
Buttare al vento	Non butterò al vento cinque mesi di palestra durante le feste natalizie	idiom	0	1	0	0
Buttare al vento	Non butterò al vento gli sforzi di una vita	idiom	0	2	0	0
Buttare al vento	Non butterò al vento i tuoi insegnamenti, fidati di me	idiom	0	2	0	0
Buttare al vento	Non butterò al vento mesi di alimentazione ferrea durante le vacanze di Natale	idiom	0	2	0	0
Buttare al vento	Non butterò al vento questo consiglio, puoi starne certo	idiom	0	2	0	0
Buttare al vento	Non butterò la mia carriera al vento per te	idiom	1	1	0	0,5
Buttare al vento	Non credevo Andrea capace di buttare tutto il suo lavoro al vento per una sciocchezza	idiom	1	2	0	0,3333333333
Buttare al vento	Non devi buttare al vento tutto per una sciocchezza!	idiom	1	6	0	0,1428571429
Buttare al vento	Non dovresti buttare qualcosa al vento, se ci tieni	idiom	1	1	0	0,5
Buttare al vento	Non ho buttato al vento la biglia, me l'ha rubata lui	nonidiom	1	1	0	0,5
Buttare al vento	Non ho i compiti per casa perché il cane li ha buttati al vento!	idiom	0	3	0	0
Buttare al vento	Non ho saputo gestire la situazione e ho buttato tutto al vento	idiom	1	3	0	0,25
Buttare al vento	Non lasciare il giornale sul davanzale, verrà buttato al vento!	nonidiom	1	1	0	0,5
Buttare al vento	Non posso al buttare al vento tutti i miei sacrifici così	idiom	0	6	0	0
Buttare al vento	Non posso arrendermi e buttare tutto al vento proprio ora!	idiom	0	2	0	0
Buttare al vento	Non posso buttare tutto ciò per cui ho lavorato al vento, devo impegnarmi di più.	idiom	1	3	0	0,25
Buttare al vento	Non prendere e buttare al vento le foglie che trovi a terra, sono sporche	nonidiom	0	1	0	0
Buttare al vento	Non puoi affidare dei fogli ad un bambino piccolo e lamentarti se li butta al vento	idiom	1	1	0	0,5
Buttare al vento	Non puoi affidare dei fogli ad un bambino piccolo e lamentarti se li butta al vento	nonidiom	1	1	0	0,5
Buttare al vento	Non puoi buttare al vento anni di relazione e lasciarmi così, senza una spiegazione!	idiom	0	2	0	0
Buttare al vento	Non puoi buttare oggetti al vento ogni volta che ti arrabbi	nonidiom	0	5	0	0
Buttare al vento	Non puoi chiedere a dei bambini di non buttare la neve al vento quando nevica	nonidiom	1	1	0	0,5
Buttare al vento	Non si butta la tovaglia al vento, sotto potrebbero esserci delle persone	nonidiom	1	3	0	0,25
Buttare al vento	Non si dovrebbero prendere decisioni quando si è arrabbiati, si rischia di buttare tutto al vento	idiom	1	1	0	0,5
Buttare al vento	Non ti rendi conto dell'occasione che stai buttando al vento	idiom	0	3	0	0
Buttare al vento	Non voglio buttare al vento il mio tempo seguendo i tuoi consigli	idiom	0	1	0	0
Buttare al vento	Non voglio buttare al vento l'ocassione di uscire con lei	idiom	0	1	0	0
Buttare al vento	Non voglio buttare al vento l'occasione di andare in Erasmus	idiom	0	1	0	0
Buttare al vento	Non voglio buttare al vento l'occasione di vincere	idiom	2	3	0	0,4
Buttare al vento	Non voglio buttare al vento la mia vita	idiom	0	3	0	0
Buttare al vento	Non voglio buttare al vento la nostra amici, ma non mi lasci altra scelta	idiom	1	2	0	0,3333333333
Buttare al vento	Non voglio buttare al vento la nostra amicizia per un'incomprensione	idiom	0	1	0	0
Buttare al vento	Non voglio buttare al vento la possibilità che mi danno le prove intercorso, devo sforzarmi di dare subito l’esame	idiom	2	3	0	0,4
Buttare al vento	Non voglio buttare al vento quello che abbiamo costruito insieme	idiom	1	1	0	0,5
Buttare al vento	Non voglio buttare al vento tutto ciò per cui ho studiato	idiom	1	2	0	0,3333333333
Buttare al vento	Non voglio buttare di nuovo questa occasione al vento	idiom	1	1	0	0,5
Buttare al vento	Non volevo buttare al vento la nostra amicizia, ma non mi dai altra scelta	idiom	1	1	0	0,5
Buttare al vento	Non volevo buttare l'occasione della mia vita al vento	idiom	1	1	0	0,5
Buttare al vento	Non volevo buttare tutto al vento, ero solo arrabbiato	idiom	1	1	0	0,5
Buttare al vento	Non vorrai per caso buttare al vento la possibilità di fare l’esame a gennaio?	idiom	1	3	0	0,25
Buttare al vento	Non vorrei che la corrente buttasse al vento i miei poster	nonidiom	1	0	1	0,5
Buttare al vento	Non vorrei che la finestra aperta mi buttasse al vento tutti i fogli sulla scrivania	nonidiom	1	1	0	0,5
Buttare al vento	Non è possibile che in ufficio ci sia una stampante che butta i fogli al vento	nonidiom	1	2	0	0,3333333333
Buttare al vento	Non è una buona abitudine buttare qualsiasi cosa al vento quando si è arrabbiati	nonidiom	1	1	0	0,5
Buttare al vento	Odio quando i bambini buttano i coriandoli al vento, si attaccano ai vestiti	nonidiom	1	1	0	0,5
Buttare al vento	Ogni volta che ti arrabbi butti tutto ciò che trovi al vento!	nonidiom	0	2	0	0
Buttare al vento	Ogni volta che ti presto un giocattolo lo butti al vento, non te li darà più	nonidiom	1	1	0	0,5
Buttare al vento	Ogni volta che tiro la carta per buttarla nel cestino, finisce al vento	nonidiom	0	4	0	0
Buttare al vento	Ogni volta che è nervoso butta tutto quello che trova al vento	nonidiom	0	1	0	0
Buttare al vento	Ora butto le foglie al vento, scattami una foto!	nonidiom	1	1	0	0,5
Buttare al vento	Pensi che avrei buttato tutto al vento se avessi potuto scegliere?	idiom	0	1	0	0
Buttare al vento	Per fare una bella foto abbiamo buttato dei coriandoli al vento e usato l’autoscatto	nonidiom	1	1	0	0,5
Buttare al vento	Per fare una bella foto ho buttato le foglie al vento e ho scattato	nonidiom	0	1	0	0
Buttare al vento	Per festeggiare abbiamo strappato i fogli e li abbiamo buttati al vento	nonidiom	0	4	0	0
Buttare al vento	Per festeggiare la mia laurea abbiamo buttato dei coriandoli al vento	nonidiom	1	1	0	0,5
Buttare al vento	Per non buttare le fotocopie al vento, vai in cartoleria e falle rilegare	nonidiom	0	1	0	0
Buttare al vento	Per paura, butti al vento ogni cosa prima di iniziarla	idiom	1	1	0	0,5
Buttare al vento	Per scattare quella foto ha dovuto buttare la sabbia al vento	nonidiom	0	7	0	0
Buttare al vento	Preso dall'ira buttò al vento il posacenere	nonidiom	0	5	0	0
Buttare al vento	Pure mia figlia da piccola buttava ogni gioco al vento, crescendo è diventata più ordinata	nonidiom	0	4	0	0
Buttare al vento	Quando dal passeggino buttavo i miei giocattoli al vento mamma mi sgridava	nonidiom	0	1	0	0
Buttare al vento	Quando eri arrabbiato buttasti tutti i documenti al vento, ora ti lamenti perchè non li trovi	nonidiom	1	1	0	0,5
Buttare al vento	Quando ero piccolo mi divertivo a soffiare l'aeroplanino, lo buttavo come se volasse al vento	nonidiom	0	2	0	0
Buttare al vento	Restare nella propria comfort-zone fa buttare al vento molte occasioni	idiom	0	1	0	0
Buttare al vento	Rinunciando a questo posto di lavoro hai buttato al vento anni e anni di studio.	idiom	1	3	0	0,25
Buttare al vento	Sarebbe un peccato buttare al vento le occasioni che ti offre l'università	idiom	0	2	0	0
Buttare al vento	Se avessimo comprato un album ora non avremmo tutte le foto buttate al vento	idiom	0	1	0	0
Buttare al vento	Se avessimo comprato un album ora non avremmo tutte le foto buttate al vento	nonidiom	1	0	0	1
Buttare al vento	Se avessimo comprato una cartellina ora non avrebbe tutti i fogli buttati al vento	nonidiom	1	1	0	0,5
Buttare al vento	Se avessimo comprato una cartellina ora non avremmo tutti i fogli buttati al vento	nonidiom	1	0	0	1
Buttare al vento	Se buttate al vento i pennarelli potreste farvi male	nonidiom	1	2	0	0,3333333333
Buttare al vento	Se butti la neve al vento sembra che nevichi	nonidiom	0	1	0	0
Buttare al vento	Se butti la tua gioventù al vento come stai facendo ora te ne pentirai amaramente!	idiom	0	1	0	0
Buttare al vento	Se butti la tua vita al vento con uno come Luca te ne pentirai	idiom	0	1	0	0
Buttare al vento	Se butti le foglie al vento troveremo il giardino tutto sporco	nonidiom	0	5	0	0
Buttare al vento	Se butti qualcosa al vento dal finestrino non lo recupererai mai più	nonidiom	0	1	0	0
Buttare al vento	Se butti qualcosa al vento in volo non lo troverai più	nonidiom	0	1	0	0
Buttare al vento	Se butti quelle foglie morte al vento il cortile di casa sarà un macello.	nonidiom	0	4	0	0
Buttare al vento	Se ha vinto è perchè non ha mai buttato il suo sogno al vento	idiom	1	1	0	0,5
Buttare al vento	Se non chiudi la finestra i tuoi appunti saranno buttati al vento	nonidiom	1	1	0	0,5
Buttare al vento	Se non fosse per i miei genitori, avrei buttato il mio sogno al vento	idiom	1	1	0	0,5
Buttare al vento	Se non metti in ordine la tua scrivania la corrente d’aria butterà tutto al vento!	nonidiom	0	0	0	0
Buttare al vento	Se solo non avessi buttato tutto al vento ora avresti ricevuto quel lavoro	idiom	1	2	0	0,3333333333
Buttare al vento	Se spazzi per terra non buttare al vento la sporcizia	nonidiom	1	2	0	0,3333333333
Buttare al vento	Se ti amasse davvero non ti farebbe buttare al vento tutte le tue amicizie	idiom	1	1	0	0,5
Buttare al vento	Siamo andati sulla montagna per buttare al vento le ceneri del defunto	nonidiom	0	2	0	0
Buttare al vento	Smettila di comportarti da bambino o butterai al vento una grande occasione!	idiom	1	3	0	0,25
Buttare al vento	Solo altri 17 esempi, non posso buttare tutto al vento	idiom	0	3	0	0
Buttare al vento	Solo lavorando con costanza e non buttando al vento la propria determinazione si possono raggiungere i propri obiettivi	idiom	0	1	0	0
