idiom	submission	category	likes	dislikes	reports	rating
Gettare la spugna	Dopo aver lavato l'auto ho gettato via la spugna.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Dopo aver lavato la doccia ho gettato la spugna nel lavandino.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Dopo aver pulito i piatti, getta la spugna	nonidiom	4	0	0	1
Gettare la spugna	Dopo avergli parlato ho gettato la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	Dopo averla usata getta la spugna e non conservarla.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Dopo essere stata bocciata all'esame orale di tedesco 1 e la docente mi aveva fatto piangere, ho pensato di voler gettare la spugna	idiom	3	0	0	1
Gettare la spugna	Dopo essere stata bocciata più volte deciso di gettare la spugna	idiom	3	1	0	0,75
Gettare la spugna	Dopo il litigio, gli ha gettato la spugna in faccia.	nonidiom	3	2	0	0,6
Gettare la spugna	Dopo l'ennesima delusione ha gettato la spugna.	idiom	4	0	0	1
Gettare la spugna	Dopo l'ennesima delusione ha gettato la spugna.	idiom	4	0	0	1
Gettare la spugna	Dopo la doccia sono abituata a gettare la spugna sul pavimento	nonidiom	4	0	0	1
Gettare la spugna	Dopo oggi difficilmente getterò la spugna in altre situazioni simili.	idiom	1	1	0	0,5
Gettare la spugna	Dopo quell'esame andato male, ho seriamente pensato di gettare la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Dopo un fallimento bisogna rialzarsi più positivi, non gettare la spugna	idiom	3	0	1	0,75
Gettare la spugna	Dove va gettata la spugna, nell'indifferenziato?	nonidiom	4	1	0	0,8
Gettare la spugna	Dovevo giocare al lancio del giavellotto, ma non lo avevamo, così abbiamo giocato a gettare la spugna, ci siamo divertiti un sacco!	nonidiom	5	1	0	0,8333333333
Gettare la spugna	Dovevo pulire la cucina, ma ho gettato la spugna sul tavolo e sono andata a dormire	nonidiom	4	1	0	0,8
Gettare la spugna	Dovreste gettare tutti la spugna perché vincerò io	idiom	3	0	0	1
Gettare la spugna	E anche oggi hai gettato la spugna per i piatti dove non dovevi.	nonidiom	0	2	0	0
Gettare la spugna	E fu così che gettò la spugna	idiom	4	0	0	1
Gettare la spugna	E ora come laviamo i piatti se hai gettato la spugna?	nonidiom	0	2	0	0
Gettare la spugna	Era molto deciso nel farcela ma alla fine ha gettato la spugna	idiom	4	0	0	1
Gettare la spugna	Era troppo difficile, ho dovuto gettare la spugna.	idiom	4	1	0	0,8
Gettare la spugna	Essendosi rotto il bot non ci resta che gettare la spugna.	idiom	0	2	0	0
Gettare la spugna	Facciamo esempi con gettare la spugna senza gettare le spugne	nonidiom	1	2	0	0,3333333333
Gettare la spugna	fai attenzione a non gettare troppo violentemente la spugna nell’acqua, bagnerai tutto	nonidiom	3	2	0	0,6
Gettare la spugna	Fame + lezioni = gettare la spugna	idiom	3	1	0	0,75
Gettare la spugna	Fatemi vincere votando i miei suggerimenti con gettare la spugna	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Fatemi vincere, non gettate la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Fermati, non gettare la spugna che mi serve.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Forza getta la spugna che stai perdendo.	idiom	2	1	0	0,6666666667
Gettare la spugna	Forza non gettare la spugna proprio adesso!	idiom	2	1	0	0,6666666667
Gettare la spugna	G di gettare la spugna	idiom	1	1	1	0,3333333333
Gettare la spugna	G di insulti per cheffftony che non vuole gettare la spugna	idiom	2	0	0	1
Gettare la spugna	G di terzo posto, getterai la spugna invece di insultarmi?	idiom	2	1	0	0,6666666667
Gettare la spugna	Getta e la spugna	nonidiom	3	0	0	1
Gettare la spugna	Getta la spugna	idiom	3	1	0	0,75
Gettare la spugna	Getta la spugna adesso e te ne pentirai	idiom	4	1	0	0,8
Gettare la spugna	Getta la spugna che ormai è palese la tua debolezza.	idiom	2	1	0	0,6666666667
Gettare la spugna	Getta la spugna che ti ho suggerito perché puzza.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Getta la spugna dopo aver lavato il pavimento	nonidiom	4	1	0	0,8
Gettare la spugna	Getta la spugna dopo averla usata	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Getta la spugna e arrenditi!	idiom	2	2	0	0,5
Gettare la spugna	Getta la spugna e va bene così	idiom	2	1	0	0,6666666667
Gettare la spugna	Getta la spugna gialla	nonidiom	2	2	0	0,5
Gettare la spugna	Getta la spugna Giuseppe, basta con le insinuazioni	idiom	2	1	0	0,6666666667
Gettare la spugna	Getta la spugna nel lavandino	nonidiom	4	1	0	0,8
Gettare la spugna	Getta la spugna nell'indifferenziato, rispetta l'ambiente.	nonidiom	4	0	0	1
Gettare la spugna	Getta la spugna per i piatti nel cestino.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Getta la spugna perché si è bucata.	nonidiom	1	1	0	0,5
Gettare la spugna	Getta la spugna perché sta iniziando a puzzare	nonidiom	4	1	0	0,8
Gettare la spugna	Getta la spugna qui	nonidiom	4	1	0	0,8
Gettare la spugna	Getta la spugna sporca	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Getta la spugna sporca di trucca per favore.	nonidiom	0	2	0	0
Gettare la spugna	Getta la spugna sporca in quel cestino là.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Getta la spugna vecchia	nonidiom	4	0	0	1
Gettare la spugna	Getta la spugna vecchia, non è igienica!	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Getta la spugna!	idiom	2	1	0	0,6666666667
Gettare la spugna	Getta la spugna, disse Capitan Uncino a Spugna	nonidiom	2	3	0	0,4
Gettare la spugna	Getta la spugna, non capisce.	idiom	1	2	0	0,3333333333
Gettare la spugna	Getta la spugna, non puoi fare più nulla	idiom	4	0	0	1
Gettare la spugna	Getta la spugna, ora	idiom	1	3	0	0,25
Gettare la spugna	Getta la spugna, stai perdendo.	idiom	4	0	0	1
Gettare la spugna	Getta la spugna, è inutile parlare con testardi come loro.	idiom	4	1	0	0,8
Gettare la spugna	Getta la spugna, è sporca	nonidiom	4	1	0	0,8
Gettare la spugna	Getta proprio la spugna dei piatti	nonidiom	4	1	0	0,8
Gettare la spugna	Gettai la spugna perché non sapevo come affrontare la situazione	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettai violentemente la spugna a terra per la rabbia.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Gettando a terra la spugna, è schizzata l’acqua	nonidiom	3	0	0	1
Gettare la spugna	Gettando così la spugna, persi i risultati raggiunti	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Gettando così la spugna, rischi di far male qualcuno!	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Gettando la spugna a terra, ho sporcato tutto.	nonidiom	3	0	0	1
Gettare la spugna	Gettando la spugna ha indirettamente detto di andarsene.	idiom	1	1	0	0,5
Gettare la spugna	Gettando la spugna ha rivelato le sue debolezze.	idiom	3	0	0	1
Gettare la spugna	Gettando la spugna mi ha deluso molto.	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettando la spugna ti sei rivelato per quello che sei.	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettando la spugna, perdi quello che hai conquistato	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettando la spugna, si abbandonano le ultime opportunità	idiom	4	0	0	1
Gettare la spugna	Gettando sul pavimento la spugna, si bagna il tappeto	nonidiom	3	1	0	0,75
Gettare la spugna	Gettare a terra la spugna non è educato	nonidiom	3	3	0	0,5
Gettare la spugna	Gettare a terra la spugna è poco igienico	nonidiom	3	1	0	0,75
Gettare la spugna	Gettare contro il vetro la spugna non aiuta a calmarsi	nonidiom	3	2	0	0,6
Gettare la spugna	Gettare correttamente la spugna dopo l'utilizzo.	nonidiom	2	2	0	0,5
Gettare la spugna	Gettare così la spugna non serve a niente	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettare e rigettare la spugna	idiom	3	0	0	1
Gettare la spugna	Gettare in modo violento la spugna fa schizzare solo acqua	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Gettare in questo modo la spugna non aiuta	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Gettare la spugna	idiom	2	0	1	0,6666666667
Gettare la spugna	Gettare la spugna a causa dell’ansia	idiom	4	2	0	0,6666666667
Gettare la spugna	gettare la spugna alla prima difficoltà non è onorevole.	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettare la spugna all’ultimo non aiuterà	idiom	4	1	0	0,8
Gettare la spugna	Gettare la spugna dopo l'ennesima delusione d'amore	idiom	4	0	0	1
Gettare la spugna	Gettare la spugna dopo l'utilizzo non va bene	nonidiom	1	1	0	0,5
Gettare la spugna	Gettare la spugna nel cestino	nonidiom	3	2	0	0,6
Gettare la spugna	Gettare la spugna nel cestino, facile.	nonidiom	0	2	0	0
Gettare la spugna	Gettare la spugna nel lavandino.	nonidiom	1	3	0	0,25
Gettare la spugna	Gettare la spugna nel momento del bisogno	nonidiom	3	1	0	0,75
Gettare la spugna	Gettare la spugna nell'acqua la rende più performante per quanto riguarda la stesura del fondotinta	nonidiom	3	0	0	1
Gettare la spugna	Gettare la spugna non fa per me!	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettare la spugna non farà di te un codardo	idiom	4	1	0	0,8
Gettare la spugna	Gettare la spugna non mi appartiene.	idiom	4	0	0	1
Gettare la spugna	Gettare la spugna non mi appartiene.	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettare la spugna non serve	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Gettare la spugna non è da eroi	idiom	4	1	0	0,8
Gettare la spugna	Gettare la spugna non è da persone capaci	idiom	3	2	0	0,6
Gettare la spugna	Gettare la spugna non è la soluzione	idiom	4	0	0	1
Gettare la spugna	Gettare la spugna non è la soluzione, rialzarsi più forti di prima lo è.	idiom	3	0	0	1
Gettare la spugna	Gettare la spugna per i dispiaceri della vita	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Gettare la spugna per terra	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Gettare la spugna significa darla vinta al nemico	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Gettare la spugna significa smettere di lottare per qualcosa in cui credi	idiom	3	0	0	1
Gettare la spugna	Gettare la spugna è da perdenti	idiom	4	1	0	0,8
Gettare la spugna	Gettare la spugna è da vigliaccheria	idiom	3	2	0	0,6
Gettare la spugna	Gettare la spugna è il mood del giorno	idiom	1	2	0	0,3333333333
Gettare la spugna	Gettare la spugna è o no una frase idiomatica?	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettare la spugna è segno di arresa	idiom	4	1	0	0,8
Gettare la spugna	Gettare la spugna è segno di poca intelligenza	idiom	2	3	0	0,4
Gettare la spugna	Gettare la spugna è sinonimo di attesa	idiom	1	4	0	0,2
Gettare la spugna	Gettare la spugna è sinonimo di debolezza.	idiom	0	2	0	0
Gettare la spugna	Gettare la spugna è sinonimo di incertezza, indecisione	idiom	4	0	0	1
Gettare la spugna	Gettare la spugna è sinonimo di vigliaccheria	idiom	3	2	0	0,6
Gettare la spugna	Gettare la spugna è un fallimento	idiom	4	1	0	0,8
Gettare la spugna	Gettare la spugna è una frase	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Gettare la spugna è una polirematica?	idiom	3	0	0	1
Gettare la spugna	Gettare la spugna è utile delle volte	idiom	3	1	0	0,75
Gettare la spugna	Gettare le spugne nella carta non è eco-friendly	idiom	4	1	0	0,8
Gettare la spugna	Gettare o buttare la spugna?	nonidiom	0	3	0	0
Gettare la spugna	Gettare o meno la spugna che si è bucata?	nonidiom	2	0	1	0,6666666667
Gettare la spugna	Gettare o meno la spugna in questi casi?	idiom	0	2	0	0
Gettare la spugna	Gettate la spugna in quel bidone	nonidiom	4	0	0	1
Gettare la spugna	Gettate la spugna oh voi che giocate.	idiom	1	1	0	0,5
Gettare la spugna	Gettate la spugna perché vincerò io	idiom	5	1	0	0,8333333333
Gettare la spugna	Gettate la spugna se gioco io, per voi è la fine!	idiom	4	2	0	0,6666666667
Gettare la spugna	Gettate le spugne sporche nella pattumiera.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Gettate tutti la spugna che abbiamo un vincitore.	idiom	1	2	0	0,3333333333
Gettare la spugna	Gettate tutti la spugna vincerò io oggi	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettate tutti la spugna, perdenti	idiom	1	1	0	0,5
Gettare la spugna	Getterai la spugna vecchia?	nonidiom	1	1	0	0,5
Gettare la spugna	Getterai la spugna?	idiom	1	1	0	0,5
Gettare la spugna	Getterei la spugna se fossi in te	idiom	3	0	0	1
Gettare la spugna	Getterei sempre la spugna per terra se non rimani ferma	nonidiom	0	3	0	0
Gettare la spugna	Getterei volentieri la spugna verde perché è consumata.	nonidiom	0	3	0	0
Gettare la spugna	Getteresti la spugna che ha usato il cane per favore?	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Getteresti la spugna?	idiom	1	1	0	0,5
Gettare la spugna	Getterete tutti la spugna, è solo questione di tempo	idiom	2	1	0	0,6666666667
Gettare la spugna	Getterò la spugna	idiom	1	1	0	0,5
Gettare la spugna	Getterò la spugna all'idea di un nuovo lockdown	idiom	3	0	0	1
Gettare la spugna	Getterò la spugna che mi hanno regalato perché si è rotta subito m	nonidiom	0	2	0	0
Gettare la spugna	Getterò la spugna nel camino.	nonidiom	0	2	0	0
Gettare la spugna	Getterò la spugna se dodiom non impara questa frase	idiom	4	1	0	0,8
Gettare la spugna	Getti sempre la spugna	idiom	3	0	0	1
Gettare la spugna	Gettiamo la spugna che abbiamo un vincitore per oggi.	idiom	1	2	0	0,3333333333
Gettare la spugna	Gettiamo la spugna che è finita.	idiom	1	1	0	0,5
Gettare la spugna	Gettiamo tutti la spugna ormai.	idiom	2	1	0	0,6666666667
Gettare la spugna	Gettò la spugna alla fine del quarto round	idiom	4	0	0	1
Gettare la spugna	Gettò la spugna per non lavare più i piatti	nonidiom	3	1	0	0,75
Gettare la spugna	Gettò la spugna per non lavare più i piatti	nonidiom	4	0	0	1
Gettare la spugna	Giulio è uno di quei tipi che getta spesso la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Giuseppe anche se scali la classifica, getta la spugna che tanto non vinci	idiom	3	0	0	1
Gettare la spugna	Giuseppe basta, getta la spugna o gioca a The Sims	idiom	2	0	0	1
Gettare la spugna	Giuseppe Conte vorrebbe gettare decisamente la spugna dopo le insurrezioni nel partenopeo	idiom	3	0	0	1
Gettare la spugna	Giuseppe getta la spugna perché ha sonno.	idiom	2	1	0	0,6666666667
Gettare la spugna	Giuseppe ha deciso di gettare la spugna perché non arriverà mai a 5000 punti in 20 minuti	idiom	0	1	1	0
Gettare la spugna	Giuseppe ha gettato la spugna lasciando vincere gli altri	idiom	3	1	0	0,75
Gettare la spugna	Giuseppe mi ha superato in classifica, ma non getterò la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Giuseppe non getterà la spugna così facilmente.	idiom	1	2	0	0,3333333333
Gettare la spugna	Giuseppe ti sto per gettare la spugna addosso, smettila di superarmi e fammi vincere	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Giuseppe vedo che non getti la spugna anche se hai detto di farlo	idiom	2	0	0	1
Gettare la spugna	Grazie alla mia costanza e al fatto che non abbia gettato la spugna, sono Libro Vivente	idiom	2	1	0	0,6666666667
Gettare la spugna	Guarda come non vuole gettare la spugna questo oh.	idiom	2	1	0	0,6666666667
Gettare la spugna	Guardo come getterete tutti la spugna dopo la mia vittoria	idiom	3	1	0	0,75
Gettare la spugna	Ha gettato completamente la spugna per la difficoltà dell'esercizio	idiom	4	1	0	0,8
Gettare la spugna	Ha gettato la spugna alla prima difficoltà.	idiom	2	2	0	0,5
Gettare la spugna	Ha gettato la spugna che ha usato per pulire il cane	nonidiom	1	3	0	0,25
Gettare la spugna	Ha gettato la spugna giù dal balcone	idiom	1	2	0	0,3333333333
Gettare la spugna	Ha gettato la spugna immediatamente.	idiom	1	2	0	0,3333333333
Gettare la spugna	Ha gettato la spugna nel cestino	nonidiom	4	0	0	1
Gettare la spugna	Ha gettato la spugna nel cestino perché era vecchia	nonidiom	4	0	0	1
Gettare la spugna	ha gettato la spugna nel lavandino dopo aver finito di lavare la cucina	nonidiom	3	1	0	0,75
Gettare la spugna	Ha gettato la spugna nel lavandino.	nonidiom	2	1	1	0,5
Gettare la spugna	Ha gettato la spugna nell'indifferenziata	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Ha gettato la spugna nella pattumiera perché si era consumata	nonidiom	4	0	0	1
Gettare la spugna	Ha gettato la spugna nella vasca	nonidiom	4	1	0	0,8
Gettare la spugna	Ha gettato la spugna nella vasca, c'è acqua ovunque!	nonidiom	4	0	0	1
Gettare la spugna	Ha gettato la spugna perché non ce la faceva più	idiom	4	0	0	1
Gettare la spugna	Ha gettato la spugna perché si era consumata.	nonidiom	5	1	0	0,8333333333
Gettare la spugna	Ha gettato la spugna poiché era troppo consumata	nonidiom	4	1	0	0,8
Gettare la spugna	Ha gettato nel bidone la spugna	nonidiom	4	1	0	0,8
Gettare la spugna	Ha gettato nel secchio la spugna grande	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Ha gettato proprio la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Ha gettato troppe volte la spugna in vita sua	idiom	3	0	0	1
Gettare la spugna	Ha preso una bella trota e vuole gettare la spugna in mare	nonidiom	1	1	0	0,5
Gettare la spugna	Hai acquistato la stessa spugna che hai gettato l'altro ieri?	nonidiom	2	2	0	0,5
Gettare la spugna	Hai fatto male a gettare la spugna alla prima difficoltà	idiom	2	1	0	0,6666666667
Gettare la spugna	Hai gettato correttamente la spugna?	idiom	2	1	0	0,6666666667
Gettare la spugna	Hai gettato la mia spugna come la speranza	nonidiom	2	2	0	0,5
Gettare la spugna	Hai gettato la spugna che ti ho detto di buttare?	nonidiom	0	2	0	0
Gettare la spugna	Hai gettato la spugna sporca di trucco?	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Hai gettato la spugna tra i rifiuti corretti?	nonidiom	3	0	0	1
Gettare la spugna	Hai gettato per l'ennesima volta la spugna	idiom	5	0	0	1
Gettare la spugna	Hai mai pensato di gettare la spugna dopo una sconfitta?	idiom	1	1	0	0,5
Gettare la spugna	Hai proprio gettato la spugna dopo quel fallimento lavorativo	idiom	4	0	0	1
Gettare la spugna	Hanno provato a vincere la partita fino alla fine, ma hanno dovuto gettare la spugna	idiom	4	1	0	0,8
Gettare la spugna	Hey aspetta non gettare la spugna blu che è ancora nuova.	nonidiom	0	2	0	0
Gettare la spugna	Ho appena iniziato l’università e già vorrei gettare la spugna	idiom	4	1	0	0,8
Gettare la spugna	Ho deciso che è tempo di gettare la spugna, non ne posso più di questa relazione tossica	idiom	1	1	0	0,5
Gettare la spugna	Ho deciso di gettare la spugna proprio ad un passo dal traguardo.	idiom	3	1	0	0,75
Gettare la spugna	Ho deciso di non gettare la spugna, ragion per cui ora sto scalando la classifica all'insaputa dei miei avversari	idiom	4	0	0	1
Gettare la spugna	Ho dimenticato di gettare la spugna consumata dei piatti.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ho dimenticato di ricomprarti la spugna di mare che hai gettato giorni fa.	nonidiom	0	2	0	0
Gettare la spugna	Ho fame, sto per gettare la spugna e abbandonare la lezione	idiom	4	0	0	1
Gettare la spugna	Ho gettato a terra la spugna con cui mi lavo, credo che dovrò comprarne una nuova.	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato con forza la spugna contro il muro	nonidiom	5	0	0	1
Gettare la spugna	Ho gettato con forza la spugna nella vasca	nonidiom	6	1	0	0,8571428571
Gettare la spugna	Ho gettato la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Ho gettato la spugna (G)	idiom	1	2	0	0,3333333333
Gettare la spugna	Ho gettato la spugna ad un esame dalla laurea	idiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna che mi era caduta per terra.	nonidiom	3	1	0	0,75
Gettare la spugna	Ho gettato la spugna con spongebob, non fa ridere.	idiom	4	0	0	1
Gettare la spugna	Ho gettato la spugna con te,non ti darò più consigli perché sei testardo	idiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna dalla finestra	nonidiom	3	0	0	1
Gettare la spugna	Ho gettato la spugna dell'Eurospin, mi graffiava e non lavava!	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna dopo averla usata tre volte	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna dopo averlo visto, mi ha schifato	idiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna e dodiom mi ha dato molti punti	nonidiom	3	1	0	0,75
Gettare la spugna	Ho gettato la spugna e non voglio più saperne del mio ex	idiom	3	1	0	0,75
Gettare la spugna	Ho gettato la spugna gialla, era diventata nera.	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna in faccia al mio cane, ha cominciato a giocarci e non ha più smesso.	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna mentre lavavo i piatti	nonidiom	3	2	0	0,6
Gettare la spugna	Ho gettato la spugna nel cestino perché puzzava	nonidiom	5	0	0	1
Gettare la spugna	Ho gettato la spugna nel cestino, dovevo?	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Ho gettato la spugna nel lavandino	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna nell'acqua e si è bagnata	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna nella vasca da bagno	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna per fortuna, era vecchia	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna per fortuna, era vecchia	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Ho gettato la spugna per terra e ho sporcato il pavimento	nonidiom	5	1	0	0,8333333333
Gettare la spugna	Ho gettato la spugna perché era rovinata.	nonidiom	2	2	0	0,5
Gettare la spugna	Ho gettato la spugna perché Internet non va.	idiom	3	1	0	0,75
Gettare la spugna	Ho gettato la spugna perché l’ho usata troppo ed era rovinata	nonidiom	4	0	0	1
Gettare la spugna	Ho gettato la spugna piena di schiuma nella vasca	nonidiom	1	2	0	0,3333333333
Gettare la spugna	ho gettato la spugna quando avrei dovuto combattere per ciò in cui credevo	idiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna quando ho capito di aver perso	idiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna rosa perché molto consumata e bucata.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la spugna troppe volte	idiom	3	1	0	0,75
Gettare la spugna	Ho gettato la spugna vecchia e l’ho sostituita con una nuova	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna vecchia nel bidone della carta, per sbaglio	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna, sono stanca di restare ad ascoltare le sue inutili difese.	idiom	4	1	0	0,8
Gettare la spugna	Ho gettato la spugna.	idiom	4	1	0	0,8
Gettare la spugna	Ho gettato la tua spugna di mare gialla perché era bucata.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ho gettato la vecchia spugna per la cucina e ne ho comprato una nuova	nonidiom	4	0	0	1
Gettare la spugna	Ho gettato per sbaglio la spugna nuova al posto della vecchia	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato proprio la spugna che mi piaceva di più	nonidiom	4	1	0	0,8
Gettare la spugna	Ho gettato tutte le spugne presenti in casa.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Ho visto che hai gettato la spugna fuori dalla doccia.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	I miei colleghi universitari mi hanno convinto a non gettare la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	I pescatori gettarono la spugna rimasta impigliata nella rete	nonidiom	4	1	0	0,8
Gettare la spugna	I successi delle rivolte femministe sono il risultato del non voler gettare la spugna	idiom	3	0	0	1
Gettare la spugna	Ieri ho gettato davvero la spugna, oggi non sarà così	idiom	3	0	0	1
Gettare la spugna	Ieri ho gettato la spugna perché era vecchia	nonidiom	4	1	0	0,8
Gettare la spugna	Il lavapiatti ha gettato la spugna per terra ed è corso via.	nonidiom	3	1	0	0,75
Gettare la spugna	Il lavoro duro ripaga sempre, non gettare ancora una volta la spugna	idiom	3	0	0	1
Gettare la spugna	Il mio fidanzato getta sempre la spugna quando litighiamo perché sa che ho sempre ragione	idiom	4	1	0	0,8
Gettare la spugna	Il mio motto è "mai gettare la spugna".	idiom	2	1	0	0,6666666667
Gettare la spugna	Il mio suggerimento contiene le parole gettare la spugna	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Il motto di oggi è "mai gettare la spugna".	idiom	1	2	0	0,3333333333
Gettare la spugna	Il pugile ha gettato la spugna	idiom	4	1	0	0,8
Gettare la spugna	Il pugile ha gettato la spugna.	idiom	4	1	0	0,8
Gettare la spugna	Il rettore con questa ultimatum vuole farci gettare la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Il suo capo ha fatto in modo che gettasse la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Impara a gettare tutte le vecchie spugne	nonidiom	3	0	0	1
Gettare la spugna	Impara a non gettare sempre la spugna	idiom	3	1	0	0,75
Gettare la spugna	Imparare una lingua non è facile ma non getterò mai la spugna	idiom	4	0	0	1
Gettare la spugna	Imparate a gettare correttamente la spugna nell'indifferenziato.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Imparate a perdere e a gettare la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Iniziarono a tremarmi le mani e gettai la spugna per terra	nonidiom	4	0	0	1
Gettare la spugna	Iniziava a sgretolarsi quindi ha deciso di gettare la sua spugna	nonidiom	4	1	0	0,8
Gettare la spugna	Inserisci una frase di esempio che contiene le parole gettare, la e spugna	nonidiom	2	0	1	0,6666666667
Gettare la spugna	Insultare rientra nei modi di dire di gettare la spugna?	idiom	0	1	1	0
Gettare la spugna	Io ci provo a non gettare la spugna, ma la situazione è davvero difficile	idiom	3	0	0	1
Gettare la spugna	L'atleta ha gettato la spugna.	idiom	4	0	0	1
Gettare la spugna	L'ha gettata proprio lontano la spugna	nonidiom	2	1	0	0,6666666667
Gettare la spugna	L'hai gettata la spugna?	idiom	1	1	0	0,5
Gettare la spugna	L'importante è non demordere, alias non gettare la spugna!	idiom	3	0	0	1
Gettare la spugna	L'utente chefffftony è pregato di gettare la spugna.	idiom	1	1	0	0,5
Gettare la spugna	La cameriera ha gettato a terra la spugna perché era stanca	idiom	2	3	0	0,4
Gettare la spugna	la difficoltà di questo corso mi spinge a gettare la spugna	idiom	4	0	0	1
Gettare la spugna	La donna delle pulizie gettò la spugna a terra per la stanchezza.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	La facoltà di ingegneria era troppo difficile per me ed ho gettato la spugna	idiom	4	1	0	0,8
Gettare la spugna	La getteresti la spugna per me?	idiom	2	1	0	0,6666666667
Gettare la spugna	La getti la spugna nell'acqua?	nonidiom	3	1	0	0,75
Gettare la spugna	La getti la spugna sporca?	nonidiom	3	0	0	1
Gettare la spugna	La lezione offre i giusti spunti per gettare la spugna	idiom	3	1	0	0,75
Gettare la spugna	La mezzanotte è vicina, non gettare la spugna	idiom	1	1	0	0,5
Gettare la spugna	La mia frase contiene gettare la spugna	idiom	4	0	1	0,8
Gettare la spugna	La mia spugna di mare è morta e penso di gettarla	nonidiom	4	1	0	0,8
Gettare la spugna	La prova d'esame era troppo difficile e perciò ha gettato la spugna.	idiom	4	0	0	1
Gettare la spugna	La sfida è aperta : getterai la spugna?	idiom	1	1	0	0,5
Gettare la spugna	La situazione era troppo difficile, ho gettato la spugna e me ne sono andata	idiom	4	0	0	1
